Timestamp,Student_ID,Suspicion_Score
2026-09-15 17:09:54,1,0.85
2026-09-15 17:09:54,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:56,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:57,1,0.85
2026-09-15 17:09:58,1,0.85
2026-09-15 17:09:58,1,0.85
2026-09-15 17:09:58,1,0.85
2026-09-15 17:09:58,1,0.85
2026-09-15 17:09:58,1,0.85
2026-09-15 17:09:58,1,0.85
2026-09-15 17:09:58,1,0.85
2026-09-15 17:09:58,1,0.85
2026-09-15 17:09:58,1,0.85
2026-09-15 17:09:58,1,0.85
2026-09-15 17:09:58,1,0.85
2026-09-15 17:09:58,1,0.85
2026-09-15 17:09:58,1,0.85
2026-09-15 17:09:58,1,0.85
2026-09-15 17:09:58,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:00,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:01,1,0.85
2026-09-15 17:10:02,1,0.85
2026-09-15 17:10:02,1,0.85
2026-09-15 17:10:02,1,0.85
2026-09-15 17:10:02,1,0.85
2026-09-15 17:10:02,1,0.85
2026-09-15 17:10:02,1,0.85
2026-09-15 17:10:02,1,0.85
2026-09-15 17:10:02,1,0.85
2026-09-15 17:10:02,1,0.85
2026-09-15 17:10:02,1,0.85
2026-09-15 17:10:02,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:03,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:04,1,0.85
2026-09-15 17:10:05,1,0.85
2026-09-15 17:10:05,1,0.85
2026-09-15 17:10:05,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:41,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:42,1,0.85
2026-09-16 14:00:43,1,0.85
2026-09-16 14:00:43,1,0.85
2026-09-21 21:13:51,1,0.60,35.0,22.0,False
2026-09-21 21:14:19,1,0.60,35.0,22.0,False
2026-09-21 21:39:02,1,0.6,38.0,25.0,False
2026-09-23 15:08:38,22,0.7,N/A,74.5,True
2026-09-24 11:07:39,22,0.7,N/A,74.5,True
2026-09-24 11:18:18,21,1.0,Looking Under Desk / Lap | Turning Head to Peer | Mobile Phone / Material Detected,33.2,70.0,0.006,-4.7,True,flagged_incidents\incident_student_21_20260924_111818_825.jpg
2026-09-24 11:18:42,3,0.85,Looking Under Desk / Lap | Mobile Phone / Material Detected,36.6,-1.0,0.002,2.5,True,flagged_incidents\incident_student_3_20260924_111842_501.jpg
2026-09-24 11:25:39,21,1.0,Looking Under Desk / Lap | Turning Head to Peer | Mobile Phone / Material Detected,33.2,70.0,0.006,-4.7,True,flagged_incidents\incident_student_21_20260924_112539_341.jpg
2026-09-24 11:26:01,3,0.85,Looking Under Desk / Lap | Mobile Phone / Material Detected,36.6,-1.0,0.002,2.5,True,flagged_incidents\incident_student_3_20260924_112601_167.jpg
2026-09-24 11:26:07,3,0.85,Looking Under Desk / Lap | Mobile Phone / Material Detected,39.0,1.4,0.0,1.9,True,flagged_incidents\incident_student_3_20260924_112607_002.jpg
2026-09-24 11:26:12,3,0.85,Looking Under Desk / Lap | Mobile Phone / Material Detected,39.1,-3.4,0.002,5.0,True,flagged_incidents\incident_student_3_20260924_112612_805.jpg
2026-09-24 11:37:15,0,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,81.7,False,flagged_incidents\incident_student_0_20260924_113715_118.jpg
2026-09-24 11:37:15,7,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,51.0,False,flagged_incidents\incident_student_7_20260924_113715_933.jpg
2026-09-24 11:37:16,5,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,58.5,False,flagged_incidents\incident_student_5_20260924_113716_951.jpg
2026-09-24 11:37:18,10,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,84.7,False,flagged_incidents\incident_student_10_20260924_113718_051.jpg
2026-09-24 11:37:19,8,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk,34.5,4.4,0.002,59.2,False,flagged_incidents\incident_student_8_20260924_113719_376.jpg
2026-09-24 11:37:19,1,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,61.7,False,flagged_incidents\incident_student_1_20260924_113719_381.jpg
2026-09-24 11:37:21,7,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,60.2,False,flagged_incidents\incident_student_7_20260924_113721_654.jpg
2026-09-24 11:37:22,5,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk | Turning Head to Neighbor,42.7,29.1,0.013,30.0,False,flagged_incidents\incident_student_5_20260924_113722_926.jpg
2026-09-24 11:37:24,4,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk | Turning Head to Neighbor,46.5,26.9,0.007,56.7,False,flagged_incidents\incident_student_4_20260924_113724_111.jpg
2026-09-24 11:37:24,10,0.9,Looking Down Under Desk | Leaning Sideways Away from Desk,37.3,-20.6,0.002,72.3,False,flagged_incidents\incident_student_10_20260924_113724_116.jpg
2026-09-24 11:37:25,2,0.65,Using Phone / Material Below Desk,34.6,-13.2,0.001,3.5,False,flagged_incidents\incident_student_2_20260924_113725_278.jpg
2026-09-24 11:37:27,6,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk,33.9,17.7,0.049,17.5,True,flagged_incidents\incident_student_6_20260924_113727_614.jpg
2026-09-24 11:37:28,5,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk,40.8,6.6,0.008,84.4,False,flagged_incidents\incident_student_5_20260924_113728_739.jpg
2026-09-24 11:37:29,14,0.9,Looking Down Under Desk | Leaning Sideways Away from Desk,41.5,0.4,0.0,67.5,False,flagged_incidents\incident_student_14_20260924_113729_856.jpg
2026-09-24 11:37:31,2,0.65,Using Phone / Material Below Desk,32.2,-15.3,0.003,6.3,False,flagged_incidents\incident_student_2_20260924_113731_184.jpg
2026-09-24 11:37:33,5,0.65,Using Phone / Material Below Desk,30.5,9.3,0.047,11.1,False,flagged_incidents\incident_student_5_20260924_113733_864.jpg
2026-09-24 11:37:41,4,0.65,Using Phone / Material Below Desk,0.0,0.0,0.0,8.3,True,flagged_incidents\incident_student_4_20260924_113741_626.jpg
2026-09-24 11:46:11,7,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk | Turning Head to Neighbor,31.9,70.0,0.004,43.3,False,flagged_incidents\incident_student_7_20260924_114611_068.jpg
2026-09-24 11:55:11,0,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,81.7,False,flagged_incidents\incident_student_0_20260924_115511_873.jpg
2026-09-24 11:55:12,7,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,51.0,False,flagged_incidents\incident_student_7_20260924_115512_916.jpg
2026-09-24 11:55:14,5,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,58.5,False,flagged_incidents\incident_student_5_20260924_115514_035.jpg
2026-09-24 11:55:15,10,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,84.7,False,flagged_incidents\incident_student_10_20260924_115515_162.jpg
2026-09-24 11:55:16,8,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk,34.5,4.4,0.002,59.2,False,flagged_incidents\incident_student_8_20260924_115516_574.jpg
2026-09-24 11:55:16,1,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,61.7,False,flagged_incidents\incident_student_1_20260924_115516_577.jpg
2026-09-24 11:55:19,7,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,60.2,False,flagged_incidents\incident_student_7_20260924_115519_196.jpg
2026-09-24 11:55:19,5,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk | Turning Head to Neighbor,42.5,22.4,0.007,57.1,False,flagged_incidents\incident_student_5_20260924_115519_200.jpg
2026-09-24 11:55:20,10,0.9,Looking Down Under Desk | Leaning Sideways Away from Desk,37.0,-18.5,0.001,43.4,False,flagged_incidents\incident_student_10_20260924_115520_529.jpg
2026-09-24 11:55:21,8,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk,31.1,3.0,0.033,76.4,False,flagged_incidents\incident_student_8_20260924_115521_818.jpg
2026-09-24 11:55:21,4,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk | Turning Head to Neighbor,46.5,26.9,0.007,56.7,False,flagged_incidents\incident_student_4_20260924_115521_822.jpg
2026-09-24 11:55:23,2,0.65,Using Phone / Material Below Desk,34.6,-13.2,0.001,3.5,False,flagged_incidents\incident_student_2_20260924_115523_077.jpg
2026-09-24 11:55:25,6,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk,33.9,17.7,0.049,17.5,True,flagged_incidents\incident_student_6_20260924_115525_620.jpg
2026-09-24 11:55:26,5,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk,40.8,6.6,0.008,84.4,False,flagged_incidents\incident_student_5_20260924_115526_845.jpg
2026-09-24 11:55:28,14,0.9,Looking Down Under Desk | Leaning Sideways Away from Desk,41.5,0.4,0.0,67.5,False,flagged_incidents\incident_student_14_20260924_115528_068.jpg
2026-09-24 11:55:29,2,0.65,Using Phone / Material Below Desk,32.2,-15.3,0.003,6.3,False,flagged_incidents\incident_student_2_20260924_115529_421.jpg
2026-09-24 11:55:31,5,0.65,Using Phone / Material Below Desk,30.5,9.3,0.047,11.1,False,flagged_incidents\incident_student_5_20260924_115531_941.jpg
2026-09-24 11:55:39,4,0.65,Using Phone / Material Below Desk,0.0,0.0,0.0,8.3,True,flagged_incidents\incident_student_4_20260924_115539_732.jpg
2026-09-24 11:55:43,7,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk | Turning Head to Neighbor,31.9,70.0,0.004,43.3,False,flagged_incidents\incident_student_7_20260924_115543_467.jpg
2026-09-24 11:55:46,13,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,51.4,False,flagged_incidents\incident_student_13_20260924_115546_048.jpg
2026-09-24 11:55:51,21,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk | Turning Head to Neighbor,38.3,65.8,0.008,79.3,False,flagged_incidents\incident_student_21_20260924_115551_587.jpg
2026-09-24 11:55:53,13,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,22.1,False,flagged_incidents\incident_student_13_20260924_115553_626.jpg
2026-09-24 11:55:53,5,0.65,Using Phone / Material Below Desk,27.8,-6.3,0.032,7.2,False,flagged_incidents\incident_student_5_20260924_115553_630.jpg
2026-09-24 11:55:55,6,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk | Turning Head to Neighbor,30.9,-35.1,0.013,46.4,False,flagged_incidents\incident_student_6_20260924_115555_658.jpg
2026-09-24 11:56:06,21,1.0,Using Phone / Material Below Desk | Turning Head to Neighbor,32.6,70.0,0.007,4.8,True,flagged_incidents\incident_student_21_20260924_115606_440.jpg
2026-09-24 11:56:14,21,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk | Turning Head to Neighbor,30.5,70.0,0.007,43.9,False,flagged_incidents\incident_student_21_20260924_115614_060.jpg
2026-09-24 11:56:15,22,0.75,Looking Down Under Desk | Turning Head to Neighbor,36.1,70.0,0.005,0.0,False,flagged_incidents\incident_student_22_20260924_115615_522.jpg
2026-09-24 11:56:21,19,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk | Turning Head to Neighbor,32.7,70.0,0.0,15.5,False,flagged_incidents\incident_student_19_20260924_115621_546.jpg
2026-09-24 11:56:21,22,1.0,Using Phone / Material Below Desk | Turning Head to Neighbor,33.9,70.0,0.0,7.8,False,flagged_incidents\incident_student_22_20260924_115621_551.jpg
2026-09-24 11:56:24,13,0.55,Mobile Phone / Unauthorized Material,0.0,0.0,0.0,0.0,True,flagged_incidents\incident_student_13_20260924_115624_041.jpg
2026-09-24 11:56:26,1,0.55,Mobile Phone / Unauthorized Material,0.0,0.0,0.0,12.7,True,flagged_incidents\incident_student_1_20260924_115626_341.jpg
2026-09-24 11:56:27,2,0.65,Using Phone / Material Below Desk,0.0,0.0,0.0,8.5,True,flagged_incidents\incident_student_2_20260924_115627_569.jpg
2026-09-24 11:56:27,6,0.9,Mobile Phone / Unauthorized Material | Turning Head to Neighbor,23.6,-41.1,0.001,0.0,True,flagged_incidents\incident_student_6_20260924_115627_575.jpg
2026-09-24 11:56:27,19,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk,0.0,0.0,0.0,78.3,True,flagged_incidents\incident_student_19_20260924_115627_578.jpg
2026-09-24 11:56:27,3,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk,38.1,-7.9,0.002,80.1,True,flagged_incidents\incident_student_3_20260924_115627_583.jpg
2026-09-24 11:56:27,22,1.0,Mobile Phone / Unauthorized Material | Leaning Sideways Away from Desk,0.0,0.0,0.0,64.2,True,flagged_incidents\incident_student_22_20260924_115627_586.jpg
2026-09-24 11:56:28,9,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,72.8,False,flagged_incidents\incident_student_9_20260924_115628_761.jpg
2026-09-24 11:56:28,16,1.0,Looking Down Under Desk | Leaning Sideways Away from Desk | Turning Head to Neighbor,39.2,70.0,0.008,89.6,False,flagged_incidents\incident_student_16_20260924_115628_764.jpg
2026-09-24 11:56:28,8,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,76.3,False,flagged_incidents\incident_student_8_20260924_115628_768.jpg
2026-09-24 11:56:28,0,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,60.1,False,flagged_incidents\incident_student_0_20260924_115628_773.jpg
2026-09-24 11:56:28,7,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,67.3,False,flagged_incidents\incident_student_7_20260924_115628_777.jpg
2026-09-24 11:56:28,10,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,49.2,False,flagged_incidents\incident_student_10_20260924_115628_781.jpg
2026-09-24 11:56:29,5,1.0,Mobile Phone / Unauthorized Material | Leaning Sideways Away from Desk,0.0,0.0,0.0,36.8,True,flagged_incidents\incident_student_5_20260924_115629_933.jpg
2026-09-24 11:56:29,13,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk,0.0,0.0,0.0,47.8,True,flagged_incidents\incident_student_13_20260924_115629_939.jpg
2026-09-24 11:56:29,18,0.55,Mobile Phone / Unauthorized Material,0.0,0.0,0.0,0.0,True,flagged_incidents\incident_student_18_20260924_115629_942.jpg
2026-09-24 11:56:29,12,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk,0.0,0.0,0.0,49.4,True,flagged_incidents\incident_student_12_20260924_115629_947.jpg
2026-09-24 11:56:32,1,0.65,Using Phone / Material Below Desk,0.0,0.0,0.0,0.8,True,flagged_incidents\incident_student_1_20260924_115632_464.jpg
2026-09-24 11:56:33,2,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,25.0,False,flagged_incidents\incident_student_2_20260924_115633_683.jpg
2026-09-24 11:56:33,3,0.65,Using Phone / Material Below Desk,36.6,-1.0,0.002,4.9,False,flagged_incidents\incident_student_3_20260924_115633_688.jpg
2026-09-24 11:56:33,19,0.75,Looking Down Under Desk | Turning Head to Neighbor,30.1,70.0,0.006,10.6,False,flagged_incidents\incident_student_19_20260924_115633_693.jpg
2026-09-24 11:56:34,0,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,29.5,False,flagged_incidents\incident_student_0_20260924_115634_880.jpg
2026-09-24 11:56:36,13,1.0,Using Phone / Material Below Desk | Turning Head to Neighbor,41.9,-29.7,0.002,11.4,False,flagged_incidents\incident_student_13_20260924_115636_073.jpg
2026-09-24 11:56:37,5,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk | Turning Head to Neighbor,39.4,-61.9,0.001,27.3,False,flagged_incidents\incident_student_5_20260924_115637_316.jpg
2026-09-24 11:56:41,0,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,14.6,False,flagged_incidents\incident_student_0_20260924_115641_035.jpg
2026-09-24 11:56:43,3,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk,37.8,2.2,0.001,14.6,True,flagged_incidents\incident_student_3_20260924_115643_465.jpg
2026-09-24 11:56:49,3,0.65,Using Phone / Material Below Desk,38.9,1.4,0.003,2.3,False,flagged_incidents\incident_student_3_20260924_115649_279.jpg
2026-09-24 11:56:49,22,1.0,Using Phone / Material Below Desk | Turning Head to Neighbor,34.4,70.0,0.005,3.9,False,flagged_incidents\incident_student_22_20260924_115649_284.jpg
2026-09-24 11:56:57,12,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk | Turning Head to Neighbor,37.2,-24.3,0.028,24.9,True,flagged_incidents\incident_student_12_20260924_115657_525.jpg
2026-09-24 11:57:01,8,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,88.9,False,flagged_incidents\incident_student_8_20260924_115701_855.jpg
2026-09-24 11:57:01,18,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,83.6,False,flagged_incidents\incident_student_18_20260924_115701_860.jpg
2026-09-24 11:57:03,10,0.55,Mobile Phone / Unauthorized Material,0.0,0.0,0.0,6.8,True,flagged_incidents\incident_student_10_20260924_115703_081.jpg
2026-09-24 11:57:03,19,1.0,Using Phone / Material Below Desk | Turning Head to Neighbor,33.9,70.0,0.001,13.6,True,flagged_incidents\incident_student_19_20260924_115703_086.jpg
2026-09-24 11:57:04,5,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,79.3,False,flagged_incidents\incident_student_5_20260924_115704_326.jpg
2026-09-24 11:57:07,9,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk | Turning Head to Neighbor,34.9,-28.5,0.044,52.4,False,flagged_incidents\incident_student_9_20260924_115707_966.jpg
2026-09-24 11:57:07,3,1.0,Using Phone / Material Below Desk | Leaning Sideways Away from Desk,39.7,-7.3,0.001,44.4,False,flagged_incidents\incident_student_3_20260924_115707_971.jpg
2026-09-24 11:57:13,5,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,54.7,False,flagged_incidents\incident_student_5_20260924_115713_794.jpg
2026-09-24 11:57:13,8,0.5,Leaning Sideways Away from Desk,0.0,0.0,0.0,49.8,False,flagged_incidents\incident_student_8_20260924_115713_799.jpg
